ScripNo,underlyingScripNo,Instrument,symbol,tradeSymbol,MLot,expiryDate,StrikePrice,OptType
94417,2885,OPTSTK,RELIANCE,RELIANCE17FEB1140CE,500,2017-02-23,1140,CE
94418,2885,OPTSTK,RELIANCE,RELIANCE17FEB1140PE,500,2017-02-23,1140,PE
94419,2885,OPTSTK,RELIANCE,RELIANCE17FEB1160CE,500,2017-02-23,1160,CE
94420,2885,OPTSTK,RELIANCE,RELIANCE17FEB1160PE,500,2017-02-23,1160,PE
94421,2885,OPTSTK,RELIANCE,RELIANCE17FEB1180CE,500,2017-02-23,1180,CE
94422,2885,OPTSTK,RELIANCE,RELIANCE17FEB1180PE,500,2017-02-23,1180,PE
94423,2885,OPTSTK,RELIANCE,RELIANCE17FEB1200CE,500,2017-02-23,1200,CE
94424,2885,OPTSTK,RELIANCE,RELIANCE17FEB1200PE,500,2017-02-23,1200,PE
94425,2885,OPTSTK,RELIANCE,RELIANCE17FEB1220CE,500,2017-02-23,1220,CE
94426,2885,OPTSTK,RELIANCE,RELIANCE17FEB1220PE,500,2017-02-23,1220,PE
94427,2885,OPTSTK,RELIANCE,RELIANCE17FEB1240CE,500,2017-02-23,1240,CE
94428,2885,OPTSTK,RELIANCE,RELIANCE17FEB1240PE,500,2017-02-23,1240,PE
94429,2885,OPTSTK,RELIANCE,RELIANCE17FEB1260CE,500,2017-02-23,1260,CE
94430,2885,OPTSTK,RELIANCE,RELIANCE17FEB1260PE,500,2017-02-23,1260,PE
94431,2885,OPTSTK,RELIANCE,RELIANCE17FEB1280CE,500,2017-02-23,1280,CE
94432,2885,OPTSTK,RELIANCE,RELIANCE17FEB1280PE,500,2017-02-23,1280,PE
94433,2885,OPTSTK,RELIANCE,RELIANCE17FEB1300CE,500,2017-02-23,1300,CE
94434,2885,OPTSTK,RELIANCE,RELIANCE17FEB1300PE,500,2017-02-23,1300,PE
94435,2885,OPTSTK,RELIANCE,RELIANCE17FEB1320CE,500,2017-02-23,1320,CE
94436,2885,OPTSTK,RELIANCE,RELIANCE17FEB1320PE,500,2017-02-23,1320,PE
94437,2885,OPTSTK,RELIANCE,RELIANCE17FEB1340CE,500,2017-02-23,1340,CE
94438,2885,OPTSTK,RELIANCE,RELIANCE17FEB1340PE,500,2017-02-23,1340,PE
94439,2885,OPTSTK,RELIANCE,RELIANCE17FEB1360CE,500,2017-02-23,1360,CE
94440,2885,OPTSTK,RELIANCE,RELIANCE17FEB1360PE,500,2017-02-23,1360,PE
94441,2885,OPTSTK,RELIANCE,RELIANCE17FEB1380CE,500,2017-02-23,1380,CE
94442,2885,OPTSTK,RELIANCE,RELIANCE17FEB1380PE,500,2017-02-23,1380,PE
94443,553,OPTSTK,RELINFRA,RELINFRA17FEB220CE,1300,2017-02-23,220,CE
94444,553,OPTSTK,RELINFRA,RELINFRA17FEB220PE,1300,2017-02-23,220,PE
94445,553,OPTSTK,RELINFRA,RELINFRA17FEB240CE,1300,2017-02-23,240,CE
94446,553,OPTSTK,RELINFRA,RELINFRA17FEB240PE,1300,2017-02-23,240,PE
94447,553,OPTSTK,RELINFRA,RELINFRA17FEB260CE,1300,2017-02-23,260,CE
94448,553,OPTSTK,RELINFRA,RELINFRA17FEB260PE,1300,2017-02-23,260,PE
94449,553,OPTSTK,RELINFRA,RELINFRA17FEB280CE,1300,2017-02-23,280,CE
94450,553,OPTSTK,RELINFRA,RELINFRA17FEB280PE,1300,2017-02-23,280,PE
94451,553,OPTSTK,RELINFRA,RELINFRA17FEB300CE,1300,2017-02-23,300,CE
94452,553,OPTSTK,RELINFRA,RELINFRA17FEB300PE,1300,2017-02-23,300,PE
94453,553,OPTSTK,RELINFRA,RELINFRA17FEB320CE,1300,2017-02-23,320,CE
94454,553,OPTSTK,RELINFRA,RELINFRA17FEB320PE,1300,2017-02-23,320,PE
94455,553,OPTSTK,RELINFRA,RELINFRA17FEB340CE,1300,2017-02-23,340,CE
94456,553,OPTSTK,RELINFRA,RELINFRA17FEB340PE,1300,2017-02-23,340,PE
94457,553,OPTSTK,RELINFRA,RELINFRA17FEB360CE,1300,2017-02-23,360,CE
94458,553,OPTSTK,RELINFRA,RELINFRA17FEB360PE,1300,2017-02-23,360,PE
94459,553,OPTSTK,RELINFRA,RELINFRA17FEB380CE,1300,2017-02-23,380,CE
94460,553,OPTSTK,RELINFRA,RELINFRA17FEB380PE,1300,2017-02-23,380,PE
94461,553,OPTSTK,RELINFRA,RELINFRA17FEB400CE,1300,2017-02-23,400,CE
94462,553,OPTSTK,RELINFRA,RELINFRA17FEB400PE,1300,2017-02-23,400,PE
94463,553,OPTSTK,RELINFRA,RELINFRA17FEB420CE,1300,2017-02-23,420,CE
94464,553,OPTSTK,RELINFRA,RELINFRA17FEB420PE,1300,2017-02-23,420,PE
94465,553,OPTSTK,RELINFRA,RELINFRA17FEB440CE,1300,2017-02-23,440,CE
94466,553,OPTSTK,RELINFRA,RELINFRA17FEB440PE,1300,2017-02-23,440,PE
94467,553,OPTSTK,RELINFRA,RELINFRA17FEB460CE,1300,2017-02-23,460,CE
94468,553,OPTSTK,RELINFRA,RELINFRA17FEB460PE,1300,2017-02-23,460,PE
94469,553,OPTSTK,RELINFRA,RELINFRA17FEB480CE,1300,2017-02-23,480,CE
94470,553,OPTSTK,RELINFRA,RELINFRA17FEB480PE,1300,2017-02-23,480,PE
94471,553,OPTSTK,RELINFRA,RELINFRA17FEB500CE,1300,2017-02-23,500,CE
94472,553,OPTSTK,RELINFRA,RELINFRA17FEB500PE,1300,2017-02-23,500,PE
94473,553,OPTSTK,RELINFRA,RELINFRA17FEB520CE,1300,2017-02-23,520,CE
94474,553,OPTSTK,RELINFRA,RELINFRA17FEB520PE,1300,2017-02-23,520,PE
94475,553,OPTSTK,RELINFRA,RELINFRA17FEB540CE,1300,2017-02-23,540,CE
94476,553,OPTSTK,RELINFRA,RELINFRA17FEB540PE,1300,2017-02-23,540,PE
94477,553,OPTSTK,RELINFRA,RELINFRA17FEB560CE,1300,2017-02-23,560,CE
94480,553,OPTSTK,RELINFRA,RELINFRA17FEB560PE,1300,2017-02-23,560,PE
94481,553,OPTSTK,RELINFRA,RELINFRA17FEB580CE,1300,2017-02-23,580,CE
94482,553,OPTSTK,RELINFRA,RELINFRA17FEB580PE,1300,2017-02-23,580,PE
94483,553,OPTSTK,RELINFRA,RELINFRA17FEB600CE,1300,2017-02-23,600,CE
94484,553,OPTSTK,RELINFRA,RELINFRA17FEB600PE,1300,2017-02-23,600,PE
94485,553,OPTSTK,RELINFRA,RELINFRA17FEB620CE,1300,2017-02-23,620,CE
94486,553,OPTSTK,RELINFRA,RELINFRA17FEB620PE,1300,2017-02-23,620,PE
94487,553,OPTSTK,RELINFRA,RELINFRA17FEB640CE,1300,2017-02-23,640,CE
94488,553,OPTSTK,RELINFRA,RELINFRA17FEB640PE,1300,2017-02-23,640,PE
94489,553,OPTSTK,RELINFRA,RELINFRA17FEB660CE,1300,2017-02-23,660,CE
94490,553,OPTSTK,RELINFRA,RELINFRA17FEB660PE,1300,2017-02-23,660,PE
94491,553,OPTSTK,RELINFRA,RELINFRA17FEB680CE,1300,2017-02-23,680,CE
94492,553,OPTSTK,RELINFRA,RELINFRA17FEB680PE,1300,2017-02-23,680,PE
94493,553,OPTSTK,RELINFRA,RELINFRA17FEB700CE,1300,2017-02-23,700,CE
94494,553,OPTSTK,RELINFRA,RELINFRA17FEB700PE,1300,2017-02-23,700,PE
94499,15259,OPTSTK,RPOWER,RPOWER17FEB12.5CE,12000,2017-02-23,12,CE
94500,15259,OPTSTK,RPOWER,RPOWER17FEB12.5PE,12000,2017-02-23,12,PE
94501,15259,OPTSTK,RPOWER,RPOWER17FEB15CE,12000,2017-02-23,15,CE
94502,15259,OPTSTK,RPOWER,RPOWER17FEB15PE,12000,2017-02-23,15,PE
94503,15259,OPTSTK,RPOWER,RPOWER17FEB17.5CE,12000,2017-02-23,17,CE
94504,15259,OPTSTK,RPOWER,RPOWER17FEB17.5PE,12000,2017-02-23,17,PE
94505,15259,OPTSTK,RPOWER,RPOWER17FEB20CE,12000,2017-02-23,20,CE
94506,15259,OPTSTK,RPOWER,RPOWER17FEB20PE,12000,2017-02-23,20,PE
94507,15259,OPTSTK,RPOWER,RPOWER17FEB22.5CE,12000,2017-02-23,22,CE
94508,15259,OPTSTK,RPOWER,RPOWER17FEB22.5PE,12000,2017-02-23,22,PE
94509,15259,OPTSTK,RPOWER,RPOWER17FEB25CE,12000,2017-02-23,25,CE
94510,15259,OPTSTK,RPOWER,RPOWER17FEB25PE,12000,2017-02-23,25,PE
94511,15259,OPTSTK,RPOWER,RPOWER17FEB27.5CE,12000,2017-02-23,27,CE
94512,15259,OPTSTK,RPOWER,RPOWER17FEB27.5PE,12000,2017-02-23,27,PE
94513,15259,OPTSTK,RPOWER,RPOWER17FEB30CE,12000,2017-02-23,30,CE
94514,15259,OPTSTK,RPOWER,RPOWER17FEB30PE,12000,2017-02-23,30,PE
94515,15259,OPTSTK,RPOWER,RPOWER17FEB32.5CE,12000,2017-02-23,32,CE
94516,15259,OPTSTK,RPOWER,RPOWER17FEB32.5PE,12000,2017-02-23,32,PE
94517,15259,OPTSTK,RPOWER,RPOWER17FEB35CE,12000,2017-02-23,35,CE
94518,15259,OPTSTK,RPOWER,RPOWER17FEB35PE,12000,2017-02-23,35,PE
94519,15259,OPTSTK,RPOWER,RPOWER17FEB37.5CE,12000,2017-02-23,37,CE
94520,15259,OPTSTK,RPOWER,RPOWER17FEB37.5PE,12000,2017-02-23,37,PE
94521,15259,OPTSTK,RPOWER,RPOWER17FEB40CE,12000,2017-02-23,40,CE
94522,15259,OPTSTK,RPOWER,RPOWER17FEB40PE,12000,2017-02-23,40,PE
94523,15259,OPTSTK,RPOWER,RPOWER17FEB42.5CE,12000,2017-02-23,42,CE
94524,15259,OPTSTK,RPOWER,RPOWER17FEB42.5PE,12000,2017-02-23,42,PE
94525,15259,OPTSTK,RPOWER,RPOWER17FEB45CE,12000,2017-02-23,45,CE
94526,15259,OPTSTK,RPOWER,RPOWER17FEB45PE,12000,2017-02-23,45,PE
94527,15259,OPTSTK,RPOWER,RPOWER17FEB47.5CE,12000,2017-02-23,47,CE
94528,15259,OPTSTK,RPOWER,RPOWER17FEB47.5PE,12000,2017-02-23,47,PE
94529,15259,OPTSTK,RPOWER,RPOWER17FEB50CE,12000,2017-02-23,50,CE
94530,15259,OPTSTK,RPOWER,RPOWER17FEB50PE,12000,2017-02-23,50,PE
94531,15259,OPTSTK,RPOWER,RPOWER17FEB52.5CE,12000,2017-02-23,52,CE
94532,15259,OPTSTK,RPOWER,RPOWER17FEB52.5PE,12000,2017-02-23,52,PE
94533,15259,OPTSTK,RPOWER,RPOWER17FEB55CE,12000,2017-02-23,55,CE
94534,15259,OPTSTK,RPOWER,RPOWER17FEB55PE,12000,2017-02-23,55,PE
94535,15259,OPTSTK,RPOWER,RPOWER17FEB57.5CE,12000,2017-02-23,57,CE
94536,15259,OPTSTK,RPOWER,RPOWER17FEB57.5PE,12000,2017-02-23,57,PE
94537,15259,OPTSTK,RPOWER,RPOWER17FEB60CE,12000,2017-02-23,60,CE
94538,15259,OPTSTK,RPOWER,RPOWER17FEB60PE,12000,2017-02-23,60,PE
94539,15259,OPTSTK,RPOWER,RPOWER17FEB62.5CE,12000,2017-02-23,62,CE
94540,15259,OPTSTK,RPOWER,RPOWER17FEB62.5PE,12000,2017-02-23,62,PE
94541,2963,OPTSTK,SAIL,SAIL17FEB22.5CE,12000,2017-02-23,22,CE
94542,2963,OPTSTK,SAIL,SAIL17FEB22.5PE,12000,2017-02-23,22,PE
94543,2963,OPTSTK,SAIL,SAIL17FEB25CE,12000,2017-02-23,25,CE
94544,2963,OPTSTK,SAIL,SAIL17FEB25PE,12000,2017-02-23,25,PE
94545,2963,OPTSTK,SAIL,SAIL17FEB27.5CE,12000,2017-02-23,27,CE
94546,2963,OPTSTK,SAIL,SAIL17FEB27.5PE,12000,2017-02-23,27,PE
94547,2963,OPTSTK,SAIL,SAIL17FEB30CE,12000,2017-02-23,30,CE
94548,2963,OPTSTK,SAIL,SAIL17FEB30PE,12000,2017-02-23,30,PE
94549,2963,OPTSTK,SAIL,SAIL17FEB32.5CE,12000,2017-02-23,32,CE
94550,2963,OPTSTK,SAIL,SAIL17FEB32.5PE,12000,2017-02-23,32,PE
94551,2963,OPTSTK,SAIL,SAIL17FEB35CE,12000,2017-02-23,35,CE
94552,2963,OPTSTK,SAIL,SAIL17FEB35PE,12000,2017-02-23,35,PE
94553,2963,OPTSTK,SAIL,SAIL17FEB37.5CE,12000,2017-02-23,37,CE
94554,2963,OPTSTK,SAIL,SAIL17FEB37.5PE,12000,2017-02-23,37,PE
94555,2963,OPTSTK,SAIL,SAIL17FEB40CE,12000,2017-02-23,40,CE
94556,2963,OPTSTK,SAIL,SAIL17FEB40PE,12000,2017-02-23,40,PE
94557,2963,OPTSTK,SAIL,SAIL17FEB42.5CE,12000,2017-02-23,42,CE
94558,2963,OPTSTK,SAIL,SAIL17FEB42.5PE,12000,2017-02-23,42,PE
94559,2963,OPTSTK,SAIL,SAIL17FEB45CE,12000,2017-02-23,45,CE
94560,2963,OPTSTK,SAIL,SAIL17FEB45PE,12000,2017-02-23,45,PE
94561,2963,OPTSTK,SAIL,SAIL17FEB47.5CE,12000,2017-02-23,47,CE
94562,2963,OPTSTK,SAIL,SAIL17FEB47.5PE,12000,2017-02-23,47,PE
94563,2963,OPTSTK,SAIL,SAIL17FEB50CE,12000,2017-02-23,50,CE
94566,2963,OPTSTK,SAIL,SAIL17FEB50PE,12000,2017-02-23,50,PE
94567,2963,OPTSTK,SAIL,SAIL17FEB52.5CE,12000,2017-02-23,52,CE
94568,2963,OPTSTK,SAIL,SAIL17FEB52.5PE,12000,2017-02-23,52,PE
94569,2963,OPTSTK,SAIL,SAIL17FEB55CE,12000,2017-02-23,55,CE
94570,2963,OPTSTK,SAIL,SAIL17FEB55PE,12000,2017-02-23,55,PE
94571,2963,OPTSTK,SAIL,SAIL17FEB57.5CE,12000,2017-02-23,57,CE
94572,2963,OPTSTK,SAIL,SAIL17FEB57.5PE,12000,2017-02-23,57,PE
94573,2963,OPTSTK,SAIL,SAIL17FEB60CE,12000,2017-02-23,60,CE
94574,2963,OPTSTK,SAIL,SAIL17FEB60PE,12000,2017-02-23,60,PE
94575,2963,OPTSTK,SAIL,SAIL17FEB62.5CE,12000,2017-02-23,62,CE
94576,2963,OPTSTK,SAIL,SAIL17FEB62.5PE,12000,2017-02-23,62,PE
94577,2963,OPTSTK,SAIL,SAIL17FEB65CE,12000,2017-02-23,65,CE
94578,2963,OPTSTK,SAIL,SAIL17FEB65PE,12000,2017-02-23,65,PE
94579,2963,OPTSTK,SAIL,SAIL17FEB67.5CE,12000,2017-02-23,67,CE
94580,2963,OPTSTK,SAIL,SAIL17FEB67.5PE,12000,2017-02-23,67,PE
94581,2963,OPTSTK,SAIL,SAIL17FEB70CE,12000,2017-02-23,70,CE
94582,2963,OPTSTK,SAIL,SAIL17FEB70PE,12000,2017-02-23,70,PE
94583,2963,OPTSTK,SAIL,SAIL17FEB72.5CE,12000,2017-02-23,72,CE
94584,2963,OPTSTK,SAIL,SAIL17FEB72.5PE,12000,2017-02-23,72,PE
94585,3045,OPTSTK,SBIN,SBIN17FEB160CE,3000,2017-02-23,160,CE
94586,3045,OPTSTK,SBIN,SBIN17FEB160PE,3000,2017-02-23,160,PE
94587,3045,OPTSTK,SBIN,SBIN17FEB165CE,3000,2017-02-23,165,CE
94588,3045,OPTSTK,SBIN,SBIN17FEB165PE,3000,2017-02-23,165,PE
94589,3045,OPTSTK,SBIN,SBIN17FEB170CE,3000,2017-02-23,170,CE
94590,3045,OPTSTK,SBIN,SBIN17FEB170PE,3000,2017-02-23,170,PE
94591,3045,OPTSTK,SBIN,SBIN17FEB175CE,3000,2017-02-23,175,CE
94592,3045,OPTSTK,SBIN,SBIN17FEB175PE,3000,2017-02-23,175,PE
94593,3045,OPTSTK,SBIN,SBIN17FEB180CE,3000,2017-02-23,180,CE
94594,3045,OPTSTK,SBIN,SBIN17FEB180PE,3000,2017-02-23,180,PE
94595,3045,OPTSTK,SBIN,SBIN17FEB185CE,3000,2017-02-23,185,CE
94596,3045,OPTSTK,SBIN,SBIN17FEB185PE,3000,2017-02-23,185,PE
94597,3045,OPTSTK,SBIN,SBIN17FEB190CE,3000,2017-02-23,190,CE
94598,3045,OPTSTK,SBIN,SBIN17FEB190PE,3000,2017-02-23,190,PE
94599,3045,OPTSTK,SBIN,SBIN17FEB195CE,3000,2017-02-23,195,CE
94600,3045,OPTSTK,SBIN,SBIN17FEB195PE,3000,2017-02-23,195,PE
94601,3045,OPTSTK,SBIN,SBIN17FEB200CE,3000,2017-02-23,200,CE
94602,3045,OPTSTK,SBIN,SBIN17FEB200PE,3000,2017-02-23,200,PE
94603,3045,OPTSTK,SBIN,SBIN17FEB205CE,3000,2017-02-23,205,CE
94604,3045,OPTSTK,SBIN,SBIN17FEB205PE,3000,2017-02-23,205,PE
94605,3045,OPTSTK,SBIN,SBIN17FEB210CE,3000,2017-02-23,210,CE
94606,3045,OPTSTK,SBIN,SBIN17FEB210PE,3000,2017-02-23,210,PE
94607,3045,OPTSTK,SBIN,SBIN17FEB215CE,3000,2017-02-23,215,CE
94608,3045,OPTSTK,SBIN,SBIN17FEB215PE,3000,2017-02-23,215,PE
94609,3045,OPTSTK,SBIN,SBIN17FEB220CE,3000,2017-02-23,220,CE
94610,3045,OPTSTK,SBIN,SBIN17FEB220PE,3000,2017-02-23,220,PE
94611,3045,OPTSTK,SBIN,SBIN17FEB225CE,3000,2017-02-23,225,CE
94612,3045,OPTSTK,SBIN,SBIN17FEB225PE,3000,2017-02-23,225,PE
94613,3045,OPTSTK,SBIN,SBIN17FEB230CE,3000,2017-02-23,230,CE
94614,3045,OPTSTK,SBIN,SBIN17FEB230PE,3000,2017-02-23,230,PE
94615,3045,OPTSTK,SBIN,SBIN17FEB235CE,3000,2017-02-23,235,CE
94616,3045,OPTSTK,SBIN,SBIN17FEB235PE,3000,2017-02-23,235,PE
94617,3045,OPTSTK,SBIN,SBIN17FEB240CE,3000,2017-02-23,240,CE
94618,3045,OPTSTK,SBIN,SBIN17FEB240PE,3000,2017-02-23,240,PE
94619,3045,OPTSTK,SBIN,SBIN17FEB245CE,3000,2017-02-23,245,CE
94620,3045,OPTSTK,SBIN,SBIN17FEB245PE,3000,2017-02-23,245,PE
94621,3045,OPTSTK,SBIN,SBIN17FEB250CE,3000,2017-02-23,250,CE
94622,3045,OPTSTK,SBIN,SBIN17FEB250PE,3000,2017-02-23,250,PE
94623,3045,OPTSTK,SBIN,SBIN17FEB255CE,3000,2017-02-23,255,CE
94624,3045,OPTSTK,SBIN,SBIN17FEB255PE,3000,2017-02-23,255,PE
94625,3045,OPTSTK,SBIN,SBIN17FEB260CE,3000,2017-02-23,260,CE
94626,3045,OPTSTK,SBIN,SBIN17FEB260PE,3000,2017-02-23,260,PE
94627,3045,OPTSTK,SBIN,SBIN17FEB265CE,3000,2017-02-23,265,CE
94628,3045,OPTSTK,SBIN,SBIN17FEB265PE,3000,2017-02-23,265,PE
94629,3045,OPTSTK,SBIN,SBIN17FEB270CE,3000,2017-02-23,270,CE
94630,3045,OPTSTK,SBIN,SBIN17FEB270PE,3000,2017-02-23,270,PE
94631,3045,OPTSTK,SBIN,SBIN17FEB275CE,3000,2017-02-23,275,CE
94632,3045,OPTSTK,SBIN,SBIN17FEB275PE,3000,2017-02-23,275,PE
94633,3045,OPTSTK,SBIN,SBIN17FEB280CE,3000,2017-02-23,280,CE
94634,3045,OPTSTK,SBIN,SBIN17FEB280PE,3000,2017-02-23,280,PE
94635,3045,OPTSTK,SBIN,SBIN17FEB285CE,3000,2017-02-23,285,CE
94636,3045,OPTSTK,SBIN,SBIN17FEB285PE,3000,2017-02-23,285,PE
94637,3045,OPTSTK,SBIN,SBIN17FEB290CE,3000,2017-02-23,290,CE
94638,3045,OPTSTK,SBIN,SBIN17FEB290PE,3000,2017-02-23,290,PE
94639,3045,OPTSTK,SBIN,SBIN17FEB295CE,3000,2017-02-23,295,CE
94640,3045,OPTSTK,SBIN,SBIN17FEB295PE,3000,2017-02-23,295,PE
94641,3045,OPTSTK,SBIN,SBIN17FEB300CE,3000,2017-02-23,300,CE
94642,3045,OPTSTK,SBIN,SBIN17FEB300PE,3000,2017-02-23,300,PE
94643,3045,OPTSTK,SBIN,SBIN17FEB305CE,3000,2017-02-23,305,CE
94644,3045,OPTSTK,SBIN,SBIN17FEB305PE,3000,2017-02-23,305,PE
94645,3045,OPTSTK,SBIN,SBIN17FEB310CE,3000,2017-02-23,310,CE
94646,3045,OPTSTK,SBIN,SBIN17FEB310PE,3000,2017-02-23,310,PE
94647,3045,OPTSTK,SBIN,SBIN17FEB315CE,3000,2017-02-23,315,CE
94648,3045,OPTSTK,SBIN,SBIN17FEB315PE,3000,2017-02-23,315,PE
94649,3045,OPTSTK,SBIN,SBIN17FEB320CE,3000,2017-02-23,320,CE
94650,3045,OPTSTK,SBIN,SBIN17FEB320PE,3000,2017-02-23,320,PE
94651,3045,OPTSTK,SBIN,SBIN17FEB325CE,3000,2017-02-23,325,CE
94652,3045,OPTSTK,SBIN,SBIN17FEB325PE,3000,2017-02-23,325,PE
94653,3045,OPTSTK,SBIN,SBIN17FEB330CE,3000,2017-02-23,330,CE
94654,3045,OPTSTK,SBIN,SBIN17FEB330PE,3000,2017-02-23,330,PE
94655,3045,OPTSTK,SBIN,SBIN17FEB335CE,3000,2017-02-23,335,CE
94656,3045,OPTSTK,SBIN,SBIN17FEB335PE,3000,2017-02-23,335,PE
94657,3045,OPTSTK,SBIN,SBIN17FEB340CE,3000,2017-02-23,340,CE
94658,3045,OPTSTK,SBIN,SBIN17FEB340PE,3000,2017-02-23,340,PE
94659,3045,OPTSTK,SBIN,SBIN17FEB345CE,3000,2017-02-23,345,CE
94660,3045,OPTSTK,SBIN,SBIN17FEB345PE,3000,2017-02-23,345,PE
94661,3045,OPTSTK,SBIN,SBIN17FEB350CE,3000,2017-02-23,350,CE
94662,3045,OPTSTK,SBIN,SBIN17FEB350PE,3000,2017-02-23,350,PE
94663,3045,OPTSTK,SBIN,SBIN17FEB355CE,3000,2017-02-23,355,CE
94664,3045,OPTSTK,SBIN,SBIN17FEB355PE,3000,2017-02-23,355,PE
94665,3045,OPTSTK,SBIN,SBIN17FEB360CE,3000,2017-02-23,360,CE
94666,3045,OPTSTK,SBIN,SBIN17FEB360PE,3000,2017-02-23,360,PE
94671,3150,OPTSTK,SIEMENS,SIEMENS17FEB640CE,500,2017-02-23,640,CE
94672,3150,OPTSTK,SIEMENS,SIEMENS17FEB640PE,500,2017-02-23,640,PE
94673,3150,OPTSTK,SIEMENS,SIEMENS17FEB660CE,500,2017-02-23,660,CE
94674,3150,OPTSTK,SIEMENS,SIEMENS17FEB660PE,500,2017-02-23,660,PE
94675,3150,OPTSTK,SIEMENS,SIEMENS17FEB680CE,500,2017-02-23,680,CE
94676,3150,OPTSTK,SIEMENS,SIEMENS17FEB680PE,500,2017-02-23,680,PE
94677,3150,OPTSTK,SIEMENS,SIEMENS17FEB700CE,500,2017-02-23,700,CE
94678,3150,OPTSTK,SIEMENS,SIEMENS17FEB700PE,500,2017-02-23,700,PE
94679,3150,OPTSTK,SIEMENS,SIEMENS17FEB720CE,500,2017-02-23,720,CE
94680,3150,OPTSTK,SIEMENS,SIEMENS17FEB720PE,500,2017-02-23,720,PE
94681,3150,OPTSTK,SIEMENS,SIEMENS17FEB740CE,500,2017-02-23,740,CE
94682,3150,OPTSTK,SIEMENS,SIEMENS17FEB740PE,500,2017-02-23,740,PE
94683,3150,OPTSTK,SIEMENS,SIEMENS17FEB760CE,500,2017-02-23,760,CE
94684,3150,OPTSTK,SIEMENS,SIEMENS17FEB760PE,500,2017-02-23,760,PE
94685,3150,OPTSTK,SIEMENS,SIEMENS17FEB780CE,500,2017-02-23,780,CE
94686,3150,OPTSTK,SIEMENS,SIEMENS17FEB780PE,500,2017-02-23,780,PE
94687,3150,OPTSTK,SIEMENS,SIEMENS17FEB800CE,500,2017-02-23,800,CE
94688,3150,OPTSTK,SIEMENS,SIEMENS17FEB800PE,500,2017-02-23,800,PE
94689,3150,OPTSTK,SIEMENS,SIEMENS17FEB820CE,500,2017-02-23,820,CE
94690,3150,OPTSTK,SIEMENS,SIEMENS17FEB820PE,500,2017-02-23,820,PE
94691,3150,OPTSTK,SIEMENS,SIEMENS17FEB840CE,500,2017-02-23,840,CE
94692,3150,OPTSTK,SIEMENS,SIEMENS17FEB840PE,500,2017-02-23,840,PE
94693,3150,OPTSTK,SIEMENS,SIEMENS17FEB860CE,500,2017-02-23,860,CE
94694,3150,OPTSTK,SIEMENS,SIEMENS17FEB860PE,500,2017-02-23,860,PE
94695,3150,OPTSTK,SIEMENS,SIEMENS17FEB880CE,500,2017-02-23,880,CE
94696,3150,OPTSTK,SIEMENS,SIEMENS17FEB880PE,500,2017-02-23,880,PE
94697,3150,OPTSTK,SIEMENS,SIEMENS17FEB900CE,500,2017-02-23,900,CE
94698,3150,OPTSTK,SIEMENS,SIEMENS17FEB900PE,500,2017-02-23,900,PE
94699,3150,OPTSTK,SIEMENS,SIEMENS17FEB920CE,500,2017-02-23,920,CE
94700,3150,OPTSTK,SIEMENS,SIEMENS17FEB920PE,500,2017-02-23,920,PE
94701,3150,OPTSTK,SIEMENS,SIEMENS17FEB940CE,500,2017-02-23,940,CE
94702,3150,OPTSTK,SIEMENS,SIEMENS17FEB940PE,500,2017-02-23,940,PE
94703,3150,OPTSTK,SIEMENS,SIEMENS17FEB960CE,500,2017-02-23,960,CE
94704,3150,OPTSTK,SIEMENS,SIEMENS17FEB960PE,500,2017-02-23,960,PE
94705,3150,OPTSTK,SIEMENS,SIEMENS17FEB980CE,500,2017-02-23,980,CE
94706,3150,OPTSTK,SIEMENS,SIEMENS17FEB980PE,500,2017-02-23,980,PE
94707,3150,OPTSTK,SIEMENS,SIEMENS17FEB1000CE,500,2017-02-23,1000,CE
94708,3150,OPTSTK,SIEMENS,SIEMENS17FEB1000PE,500,2017-02-23,1000,PE
94709,3150,OPTSTK,SIEMENS,SIEMENS17FEB1020CE,500,2017-02-23,1020,CE
94710,3150,OPTSTK,SIEMENS,SIEMENS17FEB1020PE,500,2017-02-23,1020,PE
94711,3150,OPTSTK,SIEMENS,SIEMENS17FEB1040CE,500,2017-02-23,1040,CE
94712,3150,OPTSTK,SIEMENS,SIEMENS17FEB1040PE,500,2017-02-23,1040,PE
94713,3150,OPTSTK,SIEMENS,SIEMENS17FEB1060CE,500,2017-02-23,1060,CE
94714,3150,OPTSTK,SIEMENS,SIEMENS17FEB1060PE,500,2017-02-23,1060,PE
94715,3150,OPTSTK,SIEMENS,SIEMENS17FEB1080CE,500,2017-02-23,1080,CE
94716,3150,OPTSTK,SIEMENS,SIEMENS17FEB1080PE,500,2017-02-23,1080,PE
94717,3150,OPTSTK,SIEMENS,SIEMENS17FEB1100CE,500,2017-02-23,1100,CE
94718,3150,OPTSTK,SIEMENS,SIEMENS17FEB1100PE,500,2017-02-23,1100,PE
94719,3150,OPTSTK,SIEMENS,SIEMENS17FEB1120CE,500,2017-02-23,1120,CE
94720,3150,OPTSTK,SIEMENS,SIEMENS17FEB1120PE,500,2017-02-23,1120,PE
94721,3150,OPTSTK,SIEMENS,SIEMENS17FEB1140CE,500,2017-02-23,1140,CE
94722,3150,OPTSTK,SIEMENS,SIEMENS17FEB1140PE,500,2017-02-23,1140,PE
94723,3150,OPTSTK,SIEMENS,SIEMENS17FEB1160CE,500,2017-02-23,1160,CE
